"date.processed
",universal.fish.number,date,site.id,species,number,cwt,adipose,weight(g),standard.length(mm),fork.length(mm),cm,cpaf,caf,gc,gl,laf,palf,palm,lam,ucal,ulep,rna.tray.id,rna.tray.row,rna.tray.column,fa.box,fa.well,isotope.box,isotope.well,dna.box,dna.well,stomach.tray,otololith.box,otolith.well,scale.book,scale.location,carcass.bag,initials.of.dissector,mins.to.process,PHOTO.NUMBER,"comments:processing(thawed.sampled,etc)",comments:sample(condition.of.fish.and.tissues),qc.data
2016-06-09,1791,16-06-14,D09,SO,12,none,none,9,,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Enumerated for sea lice only,,BJ
2016-09-08,1768,16-05-28,J02,SO,5,none,none,8.2,,107,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Enumerated for sea lice only,,BJ
2016-09-08,1769,16-05-28,J02,SO,7,none,none,8.4,,94,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Enumerated for sea lice only,,BJ
2016-09-08,1770,16-05-28,J02,SO,10,none,none,9,,101,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Enumerated for sea lice only,,BJ
2016-09-08,1746,16-06-10,J01,SO,6,none,none,8.4,,89,0,0,0,0,0,0,0,0,0,0,0,16,F,12,SO28,61,SO35,1,NA,NA,70,SO22,31,41,23,9,BJ,,,,,CVJ
2016-09-08,1731,16-06-10,J01,SO,5,none,none,11,,98,0,0,0,0,0,0,0,0,0,0,0,16,B,11,SO28,62,SO35,2,NA,NA,73,SO22,32,43,31,9,CVJ,,,,,BJ
2016-09-08,1747,16-06-10,J01,SO,10,none,none,9.5,,87,1,0,0,0,0,0,0,0,0,0,0,16,E,12,SO28,63,SO35,3,NA,NA,70,SO22,33,41,24,9,BJ,0:32:00,,,,CVJ
2016-09-08,1732,16-06-10,J01,SO,1,none,none,12.9,,105,1,0,0,0,0,0,0,0,0,0,0,16,A,11,SO28,64,SO35,4,NA,NA,73,SO22,34,43,32,9,CVJ,,,,,BJ
2016-09-08,1733,16-06-10,J01,SO,7,none,none,11.7,,110,0,0,1,0,0,0,0,0,0,0,0,17,H,1,SO28,65,SO35,5,NA,NA,73,SO22,35,43,33,9,CVJ,,,,,BJ
2016-09-08,1748,16-06-10,J01,SO,3,none,none,11.4,,104,1,1,2,0,0,0,0,0,0,0,0,16,D,12,SO28,66,SO35,6,NA,NA,70,SO22,36,41,25,9,BJ,0:29:40,,,,CVJ
2016-09-08,1734,16-06-10,J01,SO,9,none,none,10.3,,109,0,0,0,1,0,0,0,0,0,0,0,17,G,1,SO28,67,SO35,7,NA,NA,73,SO22,37,43,34,9,CVJ,,,,,BJ
2016-09-08,1749,16-06-10,J01,SO,8,none,none,9.4,,98,1,0,0,0,0,0,0,0,0,0,0,16,C,12,SO28,68,SO35,8,NA,NA,74,SO22,38,41,26,9,BJ,,,,,CVJ
2016-09-08,1735,16-06-10,J01,SO,2,none,none,8.9,,97,0,0,0,0,0,0,0,0,0,0,0,17,F,1,SO28,69,SO35,9,NA,NA,73,SO22,39,43,35,9,CVJ,,,,,BJ
2016-09-08,1750,16-06-10,J01,SO,4,none,none,9.9,,100,1,0,0,0,0,0,0,0,0,0,0,16,B,12,SO28,70,SO35,10,NA,NA,74,SO22,40,41,27,9,BJ,,,,,CVJ
2016-09-08,1736,16-06-09,D07,SO,15,none,none,10.4,,95,0,0,0,0,0,0,0,0,0,0,0,17,E,1,SO28,71,SO35,11,NA,NA,73,SO22,41,43,36,9,CVJ,,,,,BJ
2016-09-08,1737,16-06-09,D07,SO,18,none,none,8.7,,92,2,0,0,0,0,0,0,0,0,0,0,17,D,1,SO28,72,SO35,12,NA,NA,73,SO22,42,43,37,9,CVJ,,,,,BJ
2016-09-08,1781,16-06-09,D07,SO,16,none,none,8.9,,93,0,0,0,1,0,0,0,0,0,0,0,16,A,12,SO28,73,SO35,13,NA,NA,74,SO22,43,41,28,9,BJ,,,,,CVJ
2016-09-09,1738,16-06-09,D07,SO,17,none,none,7,,99,0,0,0,1,0,0,0,0,0,0,0,17,C,1,SO28,74,SO35,14,NA,NA,73,SO22,44,43,38,9,CVJ,,,,,BJ
2016-09-09,1782,16-06-09,D07,SO,19,none,none,10.4,,110,0,0,0,0,0,0,0,0,0,0,0,17,H,2,SO28,75,SO35,15,NA,NA,74,SO22,45,41,29,9,BJ,,,,,CVJ
2016-09-09,1739,16-06-09,D07,SO,14,none,none,8,,91,0,0,0,0,0,0,0,0,0,0,0,17,B,1,SO28,76,SO35,16,NA,NA,73,SO22,46,43,39,9,CVJ,,,,,BJ
2016-09-09,1783,16-06-09,D07,SO,13,none,none,8.2,,90,0,0,0,0,0,0,0,0,0,0,0,17,G,2,SO28,77,SO35,17,NA,NA,74,SO22,47,41,30,9,BJ,,,,,CVJ
2016-09-09,1740,16-06-09,D07,SO,12,none,none,8.3,,91,0,0,1,0,0,0,0,0,0,0,0,17,A,1,SO28,78,SO35,18,NA,NA,73,SO22,48,43,40,9,CVJ,,,,,BJ
2016-09-09,1784,16-06-09,D07,SO,11,none,none,7.7,,84,0,0,0,0,0,0,0,0,0,0,0,17,F,2,SO28,79,SO35,19,NA,NA,74,SO22,49,41,31,9,BJ,,,,,CVJ
2016-09-09,1785,16-06-09,D07,SO,20,none,none,8.4,,92,0,0,0,0,0,0,0,0,0,0,0,17,E,2,SO28,80,SO35,20,NA,NA,74,SO22,50,41,32,9,BJ,,,,,CVJ
2016-09-09,1771,16-07-06,D09,SO,3,none,none,29,,138,0,0,0,0,0,0,0,0,0,0,0,17,H,3,SO28,81,SO35,21,NA,NA,73,SO22,51,43,41,9,CVJ,,,One otoltih broken.,2 lesions on right anterior side. Picture,BJ
2016-09-09,1786,16-07-06,D09,SO,2,none,none,20.2,,116,0,0,0,0,0,0,0,0,0,0,0,17,D,2,SO28,82,SO35,22,NA,NA,74,SO22,52,41,33,9,BJ,,,Contaminated gill tube with brain,,CVJ
2016-09-09,1772,16-07-06,D09,SO,1,none,none,26.7,,133,0,0,0,0,0,0,0,0,0,0,0,17,G,3,SO28,83,SO35,23,NA,NA,73,SO22,53,43,42,9,CVJ,,,One otoltih broken. Hair in bag.,,BJ
2016-09-09,1773,16-07-06,D09,SO,4,none,none,21.1,,125,0,0,0,0,0,0,0,0,0,0,0,17,F,3,SO28,84,SO35,24,NA,NA,73,SO22,54,43,43,9,CVJ,,,,Large section of kindey very pale white/light pink. Liver with red spots.,BJ
2016-09-09,1774,16-07-06,D09,SO,5,none,none,NA,,120,0,0,0,0,0,0,0,0,0,0,0,17,E,3,SO28,85,SO35,25,NA,NA,73,SO22,55,43,44,9,CVJ,,,Forgot to record weight.,,BJ
2016-09-10,1793,16-06-14,D09,SO,17,none,none,10.2,,108,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,1793,Enumerated for sea lice only,,BJ
2016-09-10,1794,16-06-14,D09,SO,18,none,none,10.9,,109,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Enumerated for sea lice only,,BJ
2016-09-10,1795,16-06-14,D09,SO,14,none,none,11.6,,112,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Enumerated for sea lice only,,BJ
2016-09-10,1796,16-06-14,D09,SO,11,none,none,10.7,,103,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Enumerated for sea lice only,,BJ
2016-09-10,1797,16-06-14,D09,SO,13,none,none,11.4,,115,1,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Enumerated for sea lice only,,BJ
2016-09-10,1798,16-06-14,D09,SO,16,none,none,10.1,,104,0,2,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Enumerated for sea lice only,,BJ
2016-09-10,1799,16-06-14,D09,SO,19,none,none,7.6,,97,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Enumerated for sea lice only,,BJ
2016-09-10,1800,16-06-14,D09,SO,15,none,none,10.5,,105,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Enumerated for sea lice only,,BJ
2016-09-10,1775,16-05-27,J09,SO,15,none,none,8.7,,94,0,0,0,0,0,0,0,0,0,0,0,17,D,3,SO28,86,SO35,26,NA,NA,73,SO22,56,43,45,9,CVJ,,,,,BJ
2016-09-10,1776,16-05-27,J09,SO,16,none,none,8.6,,94,0,1,0,0,0,0,0,0,0,0,0,17,C,3,SO28,87,SO35,27,NA,NA,73,SO22,57,43,46,9,CVJ,,,,,BJ
2016-09-10,1777,16-05-27,J09,SO,17,none,none,9.5,,97,1,0,0,0,0,0,0,0,0,0,0,17,B,3,SO28,88,SO35,28,NA,NA,73,SO22,58,43,47,9,CVJ,,,,,BJ
2016-09-10,1787,16-05-27,J09,SO,11,none,none,NA,,106,1,0,0,0,0,0,0,0,0,0,0,17,C,2,SO28,89,SO35,29,NA,NA,74,SO22,60,41,34,9,BJ,,,,,CVJ
2016-09-10,1778,16-05-27,J09,SO,18,none,none,5.9,,100,0,0,0,0,0,0,0,0,0,0,0,17,A,3,SO28,90,SO35,30,NA,NA,73,SO22,59,43,48,9,CVJ,,,,Pale gills,BJ
2016-09-10,1788,16-05-27,J09,SO,19,none,none,8.6,,91,0,0,0,0,0,0,0,0,0,0,0,17,B,2,SO28,92,SO35,31,NA,NA,74,SO22,61,41,35,9,BJ,,,,,CVJ
2016-09-10,1779,16-05-27,J09,SO,20,none,none,8.4,,93,0,1,1,0,0,0,0,0,0,2,0,17,H,4,SO28,94,SO35,32,NA,NA,73,SO22,62,43,49,9,CVJ,,,,,BJ
2016-09-10,1789,16-05-27,J09,SO,13,none,none,10.7,,109,0,0,0,0,0,0,1,0,0,0,0,17,A,2,SO28,96,SO35,33,NA,NA,74,SO22,64,41,36,9,BJ,,,,,CVJ
2016-09-10,1780,16-05-27,J09,SO,12,none,none,9.6,,101,1,0,0,0,0,0,0,0,0,0,0,17,G,4,SO28,98,SO35,34,NA,NA,73,SO22,63,43,50,9,CVJ,,,,,BJ
2016-09-11,1790,16-05-27,J09,SO,14,none,none,7.5,,82,0,0,0,0,0,0,0,0,0,0,0,17,H,5,SO28,99,SO35,35,NA,NA,74,SO22,65,41,37,10,BJ,0:31:06,,"Switched heart with kidney in microtubes. I corrected the location of the tubes to the approprite column, but labelling now reads incorrectly",,CVJ
2016-09-11,1811,16-06-07,D22,SO,17,none,none,12.9,,103,1,0,0,0,0,0,0,0,0,0,0,17,G,5,SO29,1,SO35,36,NA,NA,74,SO22,66,41,38,10,BJ,0:33:45,,,,CVJ
2016-09-11,1812,16-06-07,D22,SO,22,none,none,11.6,,96,0,0,0,0,0,0,0,0,0,0,0,17,F,5,SO29,2,SO35,37,NA,NA,74,SO22,67,41,39,10,BJ,0:36:04,,,,CVJ
2016-09-11,1813,16-06-07,D22,SO,14,none,none,10.9,,95,0,0,0,0,0,0,0,0,0,0,0,17,E,5,SO29,3,SO35,38,NA,NA,74,SO22,68,41,40,10,BJ,0:28:50,,,,CVJ
2016-09-11,1814,16-06-07,D22,SO,16,none,none,10.7,,96,0,0,0,0,0,0,0,0,0,0,0,17,D,5,SO29,4,SO35,39,NA,NA,74,SO22,69,41,41,10,BJ,0:26:11,,,,CVJ
2016-09-11,1801,16-06-07,D22,SO,13,none,none,7.9,,90,0,0,0,0,0,0,0,0,0,0,0,17,F,4,SO29,5,SO35,40,NA,NA,75,SO22,70,44,1,10,CVJ,,,,,BJ
2016-09-11,1815,16-06-07,D22,SO,19,none,none,10.5,,102,0,0,0,0,0,0,0,0,0,0,0,17,C,5,SO29,6,SO35,41,NA,NA,74,SO22,71,41,42,10,BJ,,,,,CVJ
2016-09-11,1802,16-06-07,D22,SO,12,none,none,11.6,,96,0,0,0,0,0,0,0,0,0,0,0,17,E,4,SO29,7,SO35,42,NA,NA,75,SO22,72,44,2,10,CVJ,,,,,BJ
2016-09-11,1803,16-06-07,D22,SO,11,none,none,7.2,,86,0,0,0,0,0,0,0,0,0,0,0,17,D,4,SO29,8,SO35,43,NA,NA,75,SO22,73,44,3,10,CVJ,,,,,BJ
2016-09-11,1804,16-06-07,D22,SO,15,none,none,8.5,,94,0,0,0,0,0,0,0,0,0,0,0,17,C,4,SO29,9,SO35,44,NA,NA,75,SO22,74,44,4,10,CVJ,0:19:54,,,,BJ
2016-09-11,1805,16-06-07,D22,SO,18,none,none,7.6,,95,0,0,0,0,0,0,0,0,0,0,0,17,B,4,SO29,10,SO35,45,NA,NA,75,SO22,75,44,5,10,CVJ,0:17:44,,Scales probably taken a little too close to the lateral line. Fishes tail touched scale,,BJ
2016-09-11,1806,16-06-02,J09,SO,21,none,none,9,,103,0,0,0,0,0,0,0,0,0,0,0,17,A,4,SO29,11,SO35,46,NA,NA,75,SO22,76,44,6,10,CVJ,,,Scales probably taken a little too close to the lateral line,,BJ
2016-09-11,1807,16-06-02,J09,SO,26,none,none,8.5,,101,0,0,0,0,0,0,0,0,0,0,0,17,H,6,SO29,12,SO35,47,NA,NA,75,SO22,77,44,7,10,CVJ,,,,Pale gills and heart. Light pink.,BJ
2016-09-11,1808,16-06-02,J09,SO,22,none,none,10.1,,93,0,0,0,0,0,0,0,0,0,0,0,17,G,6,SO29,13,SO35,48,NA,NA,75,SO22,78,44,8,10,CVJ,,,,,BJ
2016-09-12,1816,16-06-02,J09,SO,27,none,none,8.8,,93,0,0,0,0,0,0,0,0,0,0,0,17,B,5,SO29,14,SO35,49,NA,NA,74,SO22,80,41,43,10,BJ,,,,,CVJ
2016-09-12,1809,16-06-02,J09,SO,25,none,none,7.8,,94,0,0,0,0,0,0,0,0,0,0,0,17,F,6,SO29,15,SO35,50,NA,NA,75,SO22,79,44,9,10,CVJ,,,,,BJ
2016-09-12,1817,16-06-02,J09,SO,29,none,none,8.9,,90,0,0,0,0,0,0,0,0,0,0,0,17,A,5,SO29,16,SO35,51,NA,NA,74,SO22,82,41,44,10,BJ,0:32:33,,,,CVJ
2016-09-12,1810,16-06-02,J09,SO,28,none,none,10.2,,108,0,1,0,0,0,0,0,0,0,0,0,17,E,6,SO29,17,SO35,52,NA,NA,75,SO22,81,44,10,10,CVJ,,,,,BJ
2016-09-12,1821,16-06-02,J09,SO,30,none,none,7.1,,90,1,0,0,0,0,0,0,0,0,0,0,17,D,6,SO29,18,SO35,53,NA,NA,75,SO22,83,44,11,10,CVJ,,,,,BJ
2016-09-12,1818,16-06-02,J09,SO,24,none,none,8.8,,95,0,0,0,0,0,0,0,0,0,0,0,17,H,7,SO29,19,SO35,54,NA,NA,74,SO22,84,41,45,10,BJ,0:26:34,,,,CVJ
2016-09-12,1822,16-06-02,J09,SO,23,none,none,8.3,,96,0,0,0,0,0,0,0,0,0,0,0,17,C,6,SO29,20,SO35,55,NA,NA,75,SO22,85,44,12,10,CVJ,,,Fish's tail touched scale.,,BJ
2016-09-12,1819,16-06-07,D09,SO,7,none,none,9.4,,91,2,0,2,0,0,0,0,0,0,0,0,17,G,7,SO29,21,SO35,56,NA,NA,74,SO22,86,41,46,10,BJ,0:33:21,,,,CVJ
2016-09-12,1823,16-06-07,D09,SO,9,none,none,7.1,,89,0,0,0,0,0,0,0,0,0,0,0,17,B,6,SO29,22,SO35,57,NA,NA,75,SO22,87,44,13,10,CVJ,0:18:21,,,,BJ
2016-09-12,1820,16-06-07,D09,SO,8,none,none,8.2,,90,0,0,0,1,0,0,0,0,0,0,0,17,F,7,SO29,23,SO35,58,NA,NA,74,SO22,89,41,47,10,BJ,,1820,,Lesion present laterally on left side below later line,CVJ
2016-09-12,1824,16-06-07,D09,SO,10,none,none,8.6,,95,1,0,0,0,0,0,0,0,0,0,0,17,A,6,SO29,24,SO35,59,NA,NA,75,SO22,88,44,14,10,CVJ,,,,,BJ
2016-09-12,1831,16-06-07,D09,SO,6,none,none,8.1,,88,1,0,0,0,0,0,0,0,0,0,0,17,E,7,SO29,25,SO35,60,NA,NA,74,SO22,90,41,48,10,BJ,,,,,CVJ
2016-09-12,1825,16-06-07,D09,SO,5,none,none,9.3,,98,0,0,0,0,0,0,0,0,0,0,0,17,H,8,SO29,26,SO35,61,NA,NA,75,SO22,91,44,15,10,CVJ,,,,,BJ
2016-09-20,1826,16-07-04,J09,SO,10,none,none,13.2,,112,0,0,0,0,0,0,0,0,0,0,0,17,G,8,SO29,27,SO35,62,NA,NA,75,SO22,92,44,16,10,CVJ,,,,,BJ
2016-09-20,1832,16-07-04,J09,SO,2,none,none,15.6,,109,0,0,0,0,0,0,0,0,0,0,0,17,D,7,SO29,28,SO35,63,NA,NA,74,SO22,93,41,49,10,BJ,,,,,CVJ
2016-09-20,1827,16-07-04,J09,SO,4,none,none,10.9,,110,0,0,1,0,0,0,0,0,0,0,0,17,F,8,SO29,29,SO35,64,NA,NA,75,SO22,94,44,17,10,CVJ,,,,,BJ
2016-09-20,1833,16-07-04,J09,SO,9,none,none,10.5,,99,0,0,0,0,0,0,0,0,0,0,0,17,C,7,SO29,30,SO35,65,NA,NA,74,SO22,95,41,50,10,BJ,,,,,CVJ
2016-09-20,1828,16-07-04,J09,SO,5,none,none,10.9,,101,0,0,0,1,0,0,0,0,0,0,0,17,E,8,SO29,31,SO35,66,NA,NA,75,SO22,96,44,18,10,CVJ,,,,,BJ
2016-09-20,1834,16-07-04,J09,SO,8,none,none,12.6,,98,0,0,0,0,0,0,0,0,0,0,0,17,B,7,SO29,32,SO35,67,NA,NA,76,SO22,97,45,1,10,BJ,,,dropped whole fish on floor,,CVJ
2016-09-20,1829,16-07-04,J09,SO,3,none,none,13.9,,110,1,0,0,0,0,0,0,0,0,0,0,17,D,8,SO29,33,SO35,68,NA,NA,75,SO22,98,44,19,10,CVJ,,,,,BJ
2016-09-20,1835,16-07-04,J09,SO,7,none,none,11,,94,0,0,0,0,0,0,0,0,0,0,0,17,A,7,SO29,34,SO35,69,NA,NA,76,SO22,100,45,2,10,BJ,,,,,CVJ
2016-09-20,1830,16-07-04,J09,SO,1,none,none,12,,101,0,1,0,0,0,0,0,0,0,0,0,17,C,8,SO29,35,SO35,70,NA,NA,75,SO22,99,44,20,10,CVJ,,,,,BJ
2016-09-20,1841,16-07-04,J09,SO,6,none,none,14.3,,108,0,0,0,0,0,0,0,0,0,0,0,17,B,8,SO29,36,SO35,71,NA,NA,75,SO23,1,44,21,10,CVJ,,,Liver touched chamois,,BJ
2016-09-20,1836,16-06-21,D09,SO,11,none,none,9.4,,95,0,0,0,0,0,0,0,0,0,0,0,17,H,9,SO29,37,SO35,72,NA,NA,76,SO23,2,45,3,10,BJ,,,,,CVJ
2016-09-20,1842,16-06-21,D09,SO,14,none,none,10.5,,95,0,0,1,0,0,0,0,0,0,0,0,17,A,8,SO29,38,SO35,73,NA,NA,75,SO23,3,44,22,10,CVJ,,,,,BJ
2016-09-20,1837,16-06-21,D09,SO,13,none,none,13.6,,107,1,0,0,0,0,0,0,0,0,0,0,17,G,9,SO29,39,SO35,74,NA,NA,76,SO23,4,45,4,10,BJ,,,,,CVJ
2016-09-20,1843,16-06-21,D09,SO,12,none,none,9.6,,97,0,0,0,0,0,0,0,0,0,0,0,17,H,10,SO29,40,SO35,75,NA,NA,75,SO23,5,44,23,10,CVJ,,,,,BJ
2016-09-20,1844,16-06-24,J02,SO,3,none,none,14.7,,115,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SO29,41,SO35,76,NA,NA,75,SO23,6,44,24,10,CVJ,,,,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA. Very pale heart and liver",BJ
2016-09-20,1845,16-06-24,J02,SO,1,none,none,18.8,,124,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SO29,42,SO35,77,NA,NA,75,SO23,7,44,25,10,CVJ,,,,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA. Nematode on stomach. One broken otolith",BJ
2016-09-20,1846,16-07-06,D09,SO,6,none,none,28,,138,0,0,0,0,0,0,0,0,0,0,0,17,E,10,SO29,43,SO35,78,NA,NA,77,SO23,8,44,26,10,CVJ,,,,One broken otolith.,BJ
2016-09-20,1838,16-06-24,J02,SO,2,none,none,17.5,,112,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SO30,1,SO36,1,NA,NA,76,SO24,1,45,5,10,BJ,,,,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA.",CVJ
2016-09-20,1839,16-06-24,J02,SO,4,none,none,14.2,,102,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SO30,2,SO36,2,NA,NA,76,SO24,2,45,6,10,BJ,,,,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",CVJ
2016-09-20,1840,16-07-06,D09,SO,8,none,none,22.5,,127,0,0,0,0,0,0,0,0,0,0,0,17,D,9,SO30,3,SO36,3,NA,NA,76,SO24,3,45,7,10,BJ,,,contaminated b9 heart well with d9 heart in RNA box,,CVJ
2016-09-20,1851,16-07-06,D09,SO,7,none,none,21.4,,121,0,0,0,0,0,0,0,0,0,0,0,17,C,9,SO30,4,SO36,4,NA,NA,76,SO24,4,45,8,10,BJ,,,,,CVJ
2016-09-20,1852,16-06-21,D09,SO,10,none,none,9.1,,91,0,0,0,0,0,0,0,0,0,0,0,17,B,9,SO30,5,SO36,5,NA,NA,76,SO24,5,45,9,10,BJ,,,,,CVJ
2016-09-21,1871,16-06-16,D07,SO,28,none,none,10.8,,107,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BJ,,,Sea-lice enumeration only,,CVJ
2016-09-21,1872,16-06-16,D07,SO,29,none,none,11.4,,107,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BJ,,,Sea-lice enumeration only,,CVJ
2016-09-21,1873,16-06-16,D07,SO,23,none,none,9.9,,100,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BJ,,,Sea-lice enumeration only,,CVJ
2016-09-21,1874,16-06-16,D07,SO,24,none,none,8.2,,97,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BJ,,,Sea-lice enumeration only,,CVJ
2016-09-21,1875,16-06-16,D07,SO,30,none,none,10.7,,104,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BJ,,,Sea-lice enumeration only,,CVJ
2016-09-21,1881,16-06-16,D07,SO,25,none,none,14,,122,1,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea-lice enumeration only,,BJ
2016-09-21,1882,16-06-16,D07,SO,27,none,none,6.6,,94,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea-lice enumeration only,,BJ
2016-09-21,1883,16-06-16,D07,SO,22,none,none,7.8,,98,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea-lice enumeration only,,BJ
2016-09-21,1884,16-06-16,D07,SO,21,none,none,8.9,,102,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea-lice enumeration only,,BJ
2016-09-21,1885,16-06-16,D07,SO,26,none,none,8.9,,105,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea-lice enumeration only,,BJ
2016-09-21,1847,16-06-21,D09,SO,9,none,none,13.5,,105,0,0,0,0,0,0,0,0,0,0,0,17,D,10,SO29,44,SO35,79,NA,NA,77,SO23,9,44,27,10,CVJ,,,,,BJ
2016-09-21,1848,16-06-21,D09,SO,4,none,none,10.6,,106,0,0,0,0,0,0,0,0,0,0,0,17,C,10,SO29,45,SO35,80,NA,NA,77,SO23,10,44,28,11,CVJ,,,,,BJ
2016-09-21,1849,16-06-21,D09,SO,7,none,none,12.5,,105,1,0,0,0,0,0,0,0,0,0,0,17,B,10,SO29,46,SO35,81,NA,NA,77,SO23,11,44,29,11,CVJ,,,,,BJ
2016-09-21,1850,16-06-21,D09,SO,5,none,none,12.4,,108,0,0,0,0,0,0,0,0,0,0,0,17,A,10,SO29,47,SO35,82,NA,NA,77,SO23,12,44,30,11,CVJ,,,,,BJ
2016-09-21,1853,16-06-21,D09,SO,3,none,none,9.6,,99,0,0,0,0,0,0,0,0,0,0,0,17,A,9,SO30,6,SO36,6,NA,NA,76,SO24,6,45,10,11,BJ,,,,,CVJ
2016-09-22,1861,16-06-01,D09,SO,20,none,none,8.3,,96,0,0,0,0,0,0,0,0,0,0,0,17,H,12,SO29,48,SO35,83,NA,NA,77,SO23,13,44,31,11,CVJ,,,,,BJ
2016-09-22,1862,16-05-22,J02,SO,14,none,none,7.3,,90,0,0,0,0,0,0,0,0,0,0,0,17,G,12,SO29,49,SO35,84,NA,NA,77,SO23,14,44,32,11,CVJ,,,Estimation of fork length.,,BJ
2016-09-22,1863,16-05-22,J02,SO,1,none,none,9,,99,0,0,1,0,0,0,0,0,0,0,0,17,F,12,SO29,50,SO35,85,NA,NA,77,SO23,15,44,33,11,CVJ,,,,,BJ
2016-09-22,1864,16-05-22,J02,SO,10,none,none,11.3,,102,0,1,0,0,0,0,0,0,0,0,0,17,E,12,SO29,51,SO35,86,NA,NA,77,SO23,16,44,34,11,CVJ,,,Estimation of fork length.,,BJ
2016-09-22,1865,16-05-22,J02,SO,5,none,none,8.6,,105,0,1,0,0,0,0,0,0,0,0,0,17,D,12,SO29,52,SO35,87,NA,NA,77,SO23,17,44,35,11,CVJ,,,,,BJ
2016-09-22,1866,16-05-22,J02,SO,3,none,none,10.1,,98,0,0,0,0,0,0,0,0,0,0,0,17,C,12,SO29,53,SO35,88,NA,NA,77,SO23,18,44,36,11,CVJ,,,Poor stomach sample. Tore into pieces during removal.,,BJ
2016-09-22,1867,16-05-22,J09,SO,14,none,none,13.5,,113,0,0,0,0,0,0,0,0,0,0,0,17,B,12,SO29,54,SO35,89,NA,NA,77,SO23,19,44,37,11,CVJ,,,Estimation of fork length.,,BJ
2016-09-22,1854,16-05-22,J02,SO,8,none,none,15.3,,120,3,0,0,0,0,0,0,0,0,0,0,18,H,1,SO30,7,SO36,7,NA,NA,76,SO24,7,45,11,11,BJ,,,,,CVJ
2016-09-22,1855,16-05-22,J02,SO,13,none,none,9,,95,0,0,0,0,0,0,0,0,0,0,0,18,G,1,SO30,8,SO36,8,NA,NA,76,SO24,8,45,12,11,BJ,,,,,CVJ
