ufn,package_id,species,seine_id,survey_id.x,survey_date,site_id,time_out,weight_field,fork_length_field,height,time_dewar,field_lice_id_protocol,fish_field_comments,analysis_planned,id_flag,eLab?,qc.x,order,survey_id.y,set_number,set_type,lat,lon,set_time,set_sliders,set_poppers,set_dimpling,fish_retained,so_taken,so_total,pi_taken,pi_total,cu_taken,cu_total,co_taken,co_total,he_taken,he_total,ck_taken,ck_total,total_caught,collection_protocol,seine_comments,qc.y
U24744,P1675,CU,DE915N1,DE915,2022-06-28T00:00:00Z,D09,1899-12-30T08:39:00Z,20,129,24,1899-12-30T09:06:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,219,DE915,1,targeted,50.3049833333,-125.3363833333,1899-12-30T07:53:00Z,0,1,10,yes,1,1,10,78,11,57,0,0,0,0,0,0,136,SEMSP,"one chum accidentally miss IDed as a pink, kept as trainer fish",TVDS
U24745,P1675,CU,DE915N1,DE915,2022-06-28T00:00:00Z,D09,1899-12-30T08:43:00Z,30,147,30,1899-12-30T09:06:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,220,DE915,1,targeted,50.3049833333,-125.3363833333,1899-12-30T07:53:00Z,0,1,10,yes,1,1,10,78,11,57,0,0,0,0,0,0,136,SEMSP,"one chum accidentally miss IDed as a pink, kept as trainer fish",TVDS
U24746,P1675,CU,DE915N1,DE915,2022-06-28T00:00:00Z,D09,1899-12-30T08:48:00Z,17.5,125,24,1899-12-30T09:22:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,221,DE915,1,targeted,50.3049833333,-125.3363833333,1899-12-30T07:53:00Z,0,1,10,yes,1,1,10,78,11,57,0,0,0,0,0,0,136,SEMSP,"one chum accidentally miss IDed as a pink, kept as trainer fish",TVDS
U24747,P1675,CU,DE915N1,DE915,2022-06-28T00:00:00Z,D09,1899-12-30T08:50:00Z,23.5,138,27,1899-12-30T09:22:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,222,DE915,1,targeted,50.3049833333,-125.3363833333,1899-12-30T07:53:00Z,0,1,10,yes,1,1,10,78,11,57,0,0,0,0,0,0,136,SEMSP,"one chum accidentally miss IDed as a pink, kept as trainer fish",TVDS
U24748,P1675,CU,DE915N1,DE915,2022-06-28T00:00:00Z,D09,1899-12-30T08:55:00Z,12,110,20,1899-12-30T09:22:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,223,DE915,1,targeted,50.3049833333,-125.3363833333,1899-12-30T07:53:00Z,0,1,10,yes,1,1,10,78,11,57,0,0,0,0,0,0,136,SEMSP,"one chum accidentally miss IDed as a pink, kept as trainer fish",TVDS
U24749,P1675,CU,DE915N1,DE915,2022-06-28T00:00:00Z,D09,1899-12-30T08:58:00Z,22,130,25,1899-12-30T09:22:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,224,DE915,1,targeted,50.3049833333,-125.3363833333,1899-12-30T07:53:00Z,0,1,10,yes,1,1,10,78,11,57,0,0,0,0,0,0,136,SEMSP,"one chum accidentally miss IDed as a pink, kept as trainer fish",TVDS
U24750,P1675,CU,DE915N1,DE915,2022-06-28T00:00:00Z,D09,1899-12-30T09:02:00Z,15.5,125,20,1899-12-30T09:22:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,225,DE915,1,targeted,50.3049833333,-125.3363833333,1899-12-30T07:53:00Z,0,1,10,yes,1,1,10,78,11,57,0,0,0,0,0,0,136,SEMSP,"one chum accidentally miss IDed as a pink, kept as trainer fish",TVDS
U24791,P1680,PI,DE915N1,DE915,2022-06-28T00:00:00Z,D09,1899-12-30T09:04:00Z,20.5,131,24,1899-12-30T09:44:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,226,DE915,1,targeted,50.3049833333,-125.3363833333,1899-12-30T07:53:00Z,0,1,10,yes,1,1,10,78,11,57,0,0,0,0,0,0,136,SEMSP,"one chum accidentally miss IDed as a pink, kept as trainer fish",TVDS
U24792,P1680,PI,DE915N1,DE915,2022-06-28T00:00:00Z,D09,1899-12-30T09:08:00Z,9,105,18,1899-12-30T09:44:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,227,DE915,1,targeted,50.3049833333,-125.3363833333,1899-12-30T07:53:00Z,0,1,10,yes,1,1,10,78,11,57,0,0,0,0,0,0,136,SEMSP,"one chum accidentally miss IDed as a pink, kept as trainer fish",TVDS
U24793,P1680,PI,DE915N1,DE915,2022-06-28T00:00:00Z,D09,1899-12-30T09:09:00Z,21.5,138,24,1899-12-30T09:44:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,228,DE915,1,targeted,50.3049833333,-125.3363833333,1899-12-30T07:53:00Z,0,1,10,yes,1,1,10,78,11,57,0,0,0,0,0,0,136,SEMSP,"one chum accidentally miss IDed as a pink, kept as trainer fish",TVDS
U24794,P1680,PI,DE915N1,DE915,2022-06-28T00:00:00Z,D09,1899-12-30T09:10:00Z,11.5,111,21,NA,modified_salmoncaost_allstages,Transcription comment: time_dewar likely 9:44,JSP,N,,TVDS,229,DE915,1,targeted,50.3049833333,-125.3363833333,1899-12-30T07:53:00Z,0,1,10,yes,1,1,10,78,11,57,0,0,0,0,0,0,136,SEMSP,"one chum accidentally miss IDed as a pink, kept as trainer fish",TVDS
U24795,P1680,PI,DE915N1,DE915,2022-06-28T00:00:00Z,D09,1899-12-30T09:15:00Z,17.5,126,24,NA,modified_salmoncaost_allstages,Transcription comment: time_dewar likely 9:44,JSP,N,,TVDS,230,DE915,1,targeted,50.3049833333,-125.3363833333,1899-12-30T07:53:00Z,0,1,10,yes,1,1,10,78,11,57,0,0,0,0,0,0,136,SEMSP,"one chum accidentally miss IDed as a pink, kept as trainer fish",TVDS
U24796,P1680,PI,DE915N1,DE915,2022-06-28T00:00:00Z,D09,1899-12-30T09:16:00Z,10,105,19,NA,modified_salmoncaost_allstages,Transcription comment: time_dewar likely 9:44,JSP,N,,TVDS,231,DE915,1,targeted,50.3049833333,-125.3363833333,1899-12-30T07:53:00Z,0,1,10,yes,1,1,10,78,11,57,0,0,0,0,0,0,136,SEMSP,"one chum accidentally miss IDed as a pink, kept as trainer fish",TVDS
U24797,P1680,PI,DE915N1,DE915,2022-06-28T00:00:00Z,D09,1899-12-30T09:18:00Z,18.5,126,24,NA,modified_salmoncaost_allstages,Transcription comment: time_dewar likely 9:44,JSP,N,,TVDS,232,DE915,1,targeted,50.3049833333,-125.3363833333,1899-12-30T07:53:00Z,0,1,10,yes,1,1,10,78,11,57,0,0,0,0,0,0,136,SEMSP,"one chum accidentally miss IDed as a pink, kept as trainer fish",TVDS
U24798,P1680,PI,DE915N1,DE915,2022-06-28T00:00:00Z,D09,1899-12-30T09:19:00Z,17,125,23,NA,modified_salmoncaost_allstages,Transcription comment: time_dewar likely 9:44,JSP,N,,TVDS,233,DE915,1,targeted,50.3049833333,-125.3363833333,1899-12-30T07:53:00Z,0,1,10,yes,1,1,10,78,11,57,0,0,0,0,0,0,136,SEMSP,"one chum accidentally miss IDed as a pink, kept as trainer fish",TVDS
U24799,P1680,PI,DE915N1,DE915,2022-06-28T00:00:00Z,D09,1899-12-30T09:20:00Z,12.5,114,20,1899-12-30T09:44:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,234,DE915,1,targeted,50.3049833333,-125.3363833333,1899-12-30T07:53:00Z,0,1,10,yes,1,1,10,78,11,57,0,0,0,0,0,0,136,SEMSP,"one chum accidentally miss IDed as a pink, kept as trainer fish",TVDS
U24800,P1680,PI,DE915N1,DE915,2022-06-28T00:00:00Z,D09,1899-12-30T09:21:00Z,9,103,18,1899-12-30T09:44:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,235,DE915,1,targeted,50.3049833333,-125.3363833333,1899-12-30T07:53:00Z,0,1,10,yes,1,1,10,78,11,57,0,0,0,0,0,0,136,SEMSP,"one chum accidentally miss IDed as a pink, kept as trainer fish",TVDS
U24651,P1666,CU,DE916N1,DE916,2022-06-29T00:00:00Z,D27,1899-12-30T08:58:00Z,10.5,107,20,1899-12-30T09:10:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,236,DE916,1,targeted,50.2741833333,-125.3774833333,1899-12-30T08:02:00Z,0,1,10,yes,0,0,10,302,4,4,0,0,0,0,0,0,306,SEMSP,,TVDS
U24652,P1666,CU,DE916N1,DE916,2022-06-29T00:00:00Z,D27,1899-12-30T09:31:00Z,2.1,68,12,1899-12-30T09:49:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,237,DE916,1,targeted,50.2741833333,-125.3774833333,1899-12-30T08:02:00Z,0,1,10,yes,0,0,10,302,4,4,0,0,0,0,0,0,306,SEMSP,,TVDS
U24653,P1666,CU,DE916N1,DE916,2022-06-29T00:00:00Z,D27,1899-12-30T09:35:00Z,3,74,14,1899-12-30T09:49:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,238,DE916,1,targeted,50.2741833333,-125.3774833333,1899-12-30T08:02:00Z,0,1,10,yes,0,0,10,302,4,4,0,0,0,0,0,0,306,SEMSP,,TVDS
U24654,P1666,CU,DE916N1,DE916,2022-06-29T00:00:00Z,D27,1899-12-30T09:39:00Z,5.2,85,15,1899-12-30T09:49:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,239,DE916,1,targeted,50.2741833333,-125.3774833333,1899-12-30T08:02:00Z,0,1,10,yes,0,0,10,302,4,4,0,0,0,0,0,0,306,SEMSP,,TVDS
U24661,P1667,PI,DE916N1,DE916,2022-06-29T00:00:00Z,D27,1899-12-30T08:28:00Z,5.5,91,17,1899-12-30T08:49:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,240,DE916,1,targeted,50.2741833333,-125.3774833333,1899-12-30T08:02:00Z,0,1,10,yes,0,0,10,302,4,4,0,0,0,0,0,0,306,SEMSP,,TVDS
U24662,P1667,PI,DE916N1,DE916,2022-06-29T00:00:00Z,D27,1899-12-30T08:30:00Z,6,92,18,1899-12-30T08:49:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,241,DE916,1,targeted,50.2741833333,-125.3774833333,1899-12-30T08:02:00Z,0,1,10,yes,0,0,10,302,4,4,0,0,0,0,0,0,306,SEMSP,,TVDS
U24663,P1667,PI,DE916N1,DE916,2022-06-29T00:00:00Z,D27,1899-12-30T08:32:00Z,5.4,88,16,1899-12-30T08:49:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,242,DE916,1,targeted,50.2741833333,-125.3774833333,1899-12-30T08:02:00Z,0,1,10,yes,0,0,10,302,4,4,0,0,0,0,0,0,306,SEMSP,,TVDS
U24664,P1667,PI,DE916N1,DE916,2022-06-29T00:00:00Z,D27,1899-12-30T08:34:00Z,6.7,92,18,1899-12-30T08:49:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,243,DE916,1,targeted,50.2741833333,-125.3774833333,1899-12-30T08:02:00Z,0,1,10,yes,0,0,10,302,4,4,0,0,0,0,0,0,306,SEMSP,,TVDS
U24665,P1667,PI,DE916N1,DE916,2022-06-29T00:00:00Z,D27,1899-12-30T08:35:00Z,6.3,92,18,1899-12-30T08:49:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,244,DE916,1,targeted,50.2741833333,-125.3774833333,1899-12-30T08:02:00Z,0,1,10,yes,0,0,10,302,4,4,0,0,0,0,0,0,306,SEMSP,,TVDS
U24666,P1667,PI,DE916N1,DE916,2022-06-29T00:00:00Z,D27,1899-12-30T08:37:00Z,9.4,103,20,1899-12-30T09:10:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,245,DE916,1,targeted,50.2741833333,-125.3774833333,1899-12-30T08:02:00Z,0,1,10,yes,0,0,10,302,4,4,0,0,0,0,0,0,306,SEMSP,,TVDS
U24667,P1667,PI,DE916N1,DE916,2022-06-29T00:00:00Z,D27,1899-12-30T08:39:00Z,7.4,97,17,1899-12-30T09:10:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,246,DE916,1,targeted,50.2741833333,-125.3774833333,1899-12-30T08:02:00Z,0,1,10,yes,0,0,10,302,4,4,0,0,0,0,0,0,306,SEMSP,,TVDS
U24668,P1667,PI,DE916N1,DE916,2022-06-29T00:00:00Z,D27,1899-12-30T08:41:00Z,5.4,90,16,1899-12-30T09:10:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,247,DE916,1,targeted,50.2741833333,-125.3774833333,1899-12-30T08:02:00Z,0,1,10,yes,0,0,10,302,4,4,0,0,0,0,0,0,306,SEMSP,,TVDS
U24669,P1667,PI,DE916N1,DE916,2022-06-29T00:00:00Z,D27,1899-12-30T08:45:00Z,14,122,23,1899-12-30T09:10:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,248,DE916,1,targeted,50.2741833333,-125.3774833333,1899-12-30T08:02:00Z,0,1,10,yes,0,0,10,302,4,4,0,0,0,0,0,0,306,SEMSP,,TVDS
U24670,P1667,PI,DE916N1,DE916,2022-06-29T00:00:00Z,D27,1899-12-30T08:47:00Z,7.1,97,18,1899-12-30T09:10:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,249,DE916,1,targeted,50.2741833333,-125.3774833333,1899-12-30T08:02:00Z,0,1,10,yes,0,0,10,302,4,4,0,0,0,0,0,0,306,SEMSP,,TVDS
U24421,P1643,SO,DE917N2,DE917,2022-07-04T00:00:00Z,D09,1899-12-30T08:29:00Z,4.7,85,15,1899-12-30T08:43:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,250,DE917,2,targeted,50.307917,-125.3301,1899-12-30T08:04:00Z,1,10,1,yes,1,1,10,572,3,14,0,0,0,0,1,1,588,SEMSP,,TVDS
U24431,P1644,CU,DE917N2,DE917,2022-07-04T00:00:00Z,D09,1899-12-30T08:37:00Z,9,99,18,1899-12-30T08:47:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,251,DE917,2,targeted,50.307917,-125.3301,1899-12-30T08:04:00Z,1,10,1,yes,1,1,10,572,3,14,0,0,0,0,1,1,588,SEMSP,,TVDS
U24432,P1644,CU,DE917N2,DE917,2022-07-04T00:00:00Z,D09,1899-12-30T09:18:00Z,6.8,94,17,NA,modified_salmoncaost_allstages,,JSP,N,,TVDS,252,DE917,2,targeted,50.307917,-125.3301,1899-12-30T08:04:00Z,1,10,1,yes,1,1,10,572,3,14,0,0,0,0,1,1,588,SEMSP,,TVDS
U24433,P1644,CU,DE917N2,DE917,2022-07-04T00:00:00Z,D09,1899-12-30T09:33:00Z,6.2,91,16,NA,modified_salmoncaost_allstages,Lots of scars,JSP,N,,TVDS,253,DE917,2,targeted,50.307917,-125.3301,1899-12-30T08:04:00Z,1,10,1,yes,1,1,10,572,3,14,0,0,0,0,1,1,588,SEMSP,,TVDS
U24441,P1645,PI,DE917N2,DE917,2022-07-04T00:00:00Z,D09,1899-12-30T08:52:00Z,5,87,17,1899-12-30T09:01:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,254,DE917,2,targeted,50.307917,-125.3301,1899-12-30T08:04:00Z,1,10,1,yes,1,1,10,572,3,14,0,0,0,0,1,1,588,SEMSP,,TVDS
U24442,P1645,PI,DE917N2,DE917,2022-07-04T00:00:00Z,D09,1899-12-30T08:53:00Z,6.4,90,16,1899-12-30T09:05:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,255,DE917,2,targeted,50.307917,-125.3301,1899-12-30T08:04:00Z,1,10,1,yes,1,1,10,572,3,14,0,0,0,0,1,1,588,SEMSP,,TVDS
U24443,P1645,PI,DE917N2,DE917,2022-07-04T00:00:00Z,D09,1899-12-30T08:55:00Z,7.7,91,18,1899-12-30T09:08:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,256,DE917,2,targeted,50.307917,-125.3301,1899-12-30T08:04:00Z,1,10,1,yes,1,1,10,572,3,14,0,0,0,0,1,1,588,SEMSP,,TVDS
U24444,P1645,PI,DE917N2,DE917,2022-07-04T00:00:00Z,D09,1899-12-30T08:56:00Z,9.1,102,19,1899-12-30T09:16:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,257,DE917,2,targeted,50.307917,-125.3301,1899-12-30T08:04:00Z,1,10,1,yes,1,1,10,572,3,14,0,0,0,0,1,1,588,SEMSP,,TVDS
U24445,P1645,PI,DE917N2,DE917,2022-07-04T00:00:00Z,D09,1899-12-30T08:58:00Z,7.3,90,17,1899-12-30T09:20:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,258,DE917,2,targeted,50.307917,-125.3301,1899-12-30T08:04:00Z,1,10,1,yes,1,1,10,572,3,14,0,0,0,0,1,1,588,SEMSP,,TVDS
U24446,P1645,PI,DE917N2,DE917,2022-07-04T00:00:00Z,D09,1899-12-30T08:59:00Z,7.4,90,18,1899-12-30T09:25:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,259,DE917,2,targeted,50.307917,-125.3301,1899-12-30T08:04:00Z,1,10,1,yes,1,1,10,572,3,14,0,0,0,0,1,1,588,SEMSP,,TVDS
U24447,P1645,PI,DE917N2,DE917,2022-07-04T00:00:00Z,D09,1899-12-30T09:02:00Z,6.2,92,16,1899-12-30T09:29:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,260,DE917,2,targeted,50.307917,-125.3301,1899-12-30T08:04:00Z,1,10,1,yes,1,1,10,572,3,14,0,0,0,0,1,1,588,SEMSP,,TVDS
U24448,P1645,PI,DE917N2,DE917,2022-07-04T00:00:00Z,D09,1899-12-30T09:05:00Z,9,105,18,1899-12-30T09:35:00Z,modified_salmoncaost_allstages,Bunch of lesions on the back,JSP,N,,TVDS,261,DE917,2,targeted,50.307917,-125.3301,1899-12-30T08:04:00Z,1,10,1,yes,1,1,10,572,3,14,0,0,0,0,1,1,588,SEMSP,,TVDS
U24449,P1645,PI,DE917N2,DE917,2022-07-04T00:00:00Z,D09,1899-12-30T09:08:00Z,8.6,100,19,1899-12-30T09:43:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,262,DE917,2,targeted,50.307917,-125.3301,1899-12-30T08:04:00Z,1,10,1,yes,1,1,10,572,3,14,0,0,0,0,1,1,588,SEMSP,,TVDS
U24450,P1645,PI,DE917N2,DE917,2022-07-04T00:00:00Z,D09,1899-12-30T09:13:00Z,7.2,95,17,1899-12-30T09:43:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,263,DE917,2,targeted,50.307917,-125.3301,1899-12-30T08:04:00Z,1,10,1,yes,1,1,10,572,3,14,0,0,0,0,1,1,588,SEMSP,,TVDS
U24731,P1674,CK,DE917N2,DE917,2022-07-04T00:00:00Z,D09,1899-12-30T08:30:00Z,NA,NA,NA,1899-12-30T08:39:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,264,DE917,2,targeted,50.307917,-125.3301,1899-12-30T08:04:00Z,1,10,1,yes,1,1,10,572,3,14,0,0,0,0,1,1,588,SEMSP,,TVDS
U24621,P1663,SO,DE918N1,DE918,2022-07-07T00:00:00Z,D10,1899-12-30T09:31:00Z,11,105,21,1899-12-30T09:42:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,265,DE918,1,targeted,50.436683,-125.2645,1899-12-30T08:11:00Z,0,10,1,yes,1,28,10,2624,10,64,0,0,0,0,0,0,2716,SEMSP,,TVDS
U24611,P1662,CU,DE918N1,DE918,2022-07-07T00:00:00Z,D10,1899-12-30T08:54:00Z,21,132,25,1899-12-30T09:07:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,266,DE918,1,targeted,50.436683,-125.2645,1899-12-30T08:11:00Z,0,10,1,yes,1,28,10,2624,10,64,0,0,0,0,0,0,2716,SEMSP,,TVDS
U24612,P1662,CU,DE918N1,DE918,2022-07-07T00:00:00Z,D10,1899-12-30T09:23:00Z,8.9,102,19,1899-12-30T10:02:00Z,modified_salmoncaost_allstages,Fell on deck,JSP,N,,TVDS,267,DE918,1,targeted,50.436683,-125.2645,1899-12-30T08:11:00Z,0,10,1,yes,1,28,10,2624,10,64,0,0,0,0,0,0,2716,SEMSP,,TVDS
U24613,P1662,CU,DE918N1,DE918,2022-07-07T00:00:00Z,D10,1899-12-30T09:34:00Z,13.5,121,22,1899-12-30T10:07:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,268,DE918,1,targeted,50.436683,-125.2645,1899-12-30T08:11:00Z,0,10,1,yes,1,28,10,2624,10,64,0,0,0,0,0,0,2716,SEMSP,,TVDS
U24614,P1662,CU,DE918N1,DE918,2022-07-07T00:00:00Z,D10,1899-12-30T09:36:00Z,13,114,21,1899-12-30T10:09:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,269,DE918,1,targeted,50.436683,-125.2645,1899-12-30T08:11:00Z,0,10,1,yes,1,28,10,2624,10,64,0,0,0,0,0,0,2716,SEMSP,,TVDS
U24615,P1662,CU,DE918N1,DE918,2022-07-07T00:00:00Z,D10,1899-12-30T09:49:00Z,19,125,24,1899-12-30T10:15:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,270,DE918,1,targeted,50.436683,-125.2645,1899-12-30T08:11:00Z,0,10,1,yes,1,28,10,2624,10,64,0,0,0,0,0,0,2716,SEMSP,,TVDS
U24616,P1662,CU,DE918N1,DE918,2022-07-07T00:00:00Z,D10,1899-12-30T09:53:00Z,8.5,101,19,1899-12-30T10:20:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,271,DE918,1,targeted,50.436683,-125.2645,1899-12-30T08:11:00Z,0,10,1,yes,1,28,10,2624,10,64,0,0,0,0,0,0,2716,SEMSP,,TVDS
U24617,P1662,CU,DE918N1,DE918,2022-07-07T00:00:00Z,D10,1899-12-30T10:10:00Z,12,115,21,1899-12-30T10:25:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,272,DE918,1,targeted,50.436683,-125.2645,1899-12-30T08:11:00Z,0,10,1,yes,1,28,10,2624,10,64,0,0,0,0,0,0,2716,SEMSP,,TVDS
U24618,P1662,CU,DE918N1,DE918,2022-07-07T00:00:00Z,D10,1899-12-30T10:25:00Z,13.5,111,23,1899-12-30T10:35:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,273,DE918,1,targeted,50.436683,-125.2645,1899-12-30T08:11:00Z,0,10,1,yes,1,28,10,2624,10,64,0,0,0,0,0,0,2716,SEMSP,,TVDS
U24619,P1662,CU,DE918N1,DE918,2022-07-07T00:00:00Z,D10,1899-12-30T10:29:00Z,8,99,18,1899-12-30T10:40:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,274,DE918,1,targeted,50.436683,-125.2645,1899-12-30T08:11:00Z,0,10,1,yes,1,28,10,2624,10,64,0,0,0,0,0,0,2716,SEMSP,,TVDS
U24620,P1662,CU,DE918N1,DE918,2022-07-07T00:00:00Z,D10,1899-12-30T10:31:00Z,11,108,20,1899-12-30T10:42:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,275,DE918,1,targeted,50.436683,-125.2645,1899-12-30T08:11:00Z,0,10,1,yes,1,28,10,2624,10,64,0,0,0,0,0,0,2716,SEMSP,,TVDS
U24601,P1661,PI,DE918N1,DE918,2022-07-07T00:00:00Z,D10,1899-12-30T09:07:00Z,7.5,95,18,1899-12-30T09:19:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,276,DE918,1,targeted,50.436683,-125.2645,1899-12-30T08:11:00Z,0,10,1,yes,1,28,10,2624,10,64,0,0,0,0,0,0,2716,SEMSP,,TVDS
U24602,P1661,PI,DE918N1,DE918,2022-07-07T00:00:00Z,D10,1899-12-30T09:09:00Z,8.3,101,17,1899-12-30T09:19:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,277,DE918,1,targeted,50.436683,-125.2645,1899-12-30T08:11:00Z,0,10,1,yes,1,28,10,2624,10,64,0,0,0,0,0,0,2716,SEMSP,,TVDS
U24603,P1661,PI,DE918N1,DE918,2022-07-07T00:00:00Z,D10,1899-12-30T09:10:00Z,8.7,100,18,1899-12-30T09:25:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,278,DE918,1,targeted,50.436683,-125.2645,1899-12-30T08:11:00Z,0,10,1,yes,1,28,10,2624,10,64,0,0,0,0,0,0,2716,SEMSP,,TVDS
U24604,P1661,PI,DE918N1,DE918,2022-07-07T00:00:00Z,D10,1899-12-30T09:11:00Z,9,104,18,1899-12-30T09:30:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,279,DE918,1,targeted,50.436683,-125.2645,1899-12-30T08:11:00Z,0,10,1,yes,1,28,10,2624,10,64,0,0,0,0,0,0,2716,SEMSP,,TVDS
U24605,P1661,PI,DE918N1,DE918,2022-07-07T00:00:00Z,D10,1899-12-30T09:13:00Z,9.3,101,19,1899-12-30T09:32:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,280,DE918,1,targeted,50.436683,-125.2645,1899-12-30T08:11:00Z,0,10,1,yes,1,28,10,2624,10,64,0,0,0,0,0,0,2716,SEMSP,,TVDS
U24606,P1661,PI,DE918N1,DE918,2022-07-07T00:00:00Z,D10,1899-12-30T09:15:00Z,6.6,99,17,1899-12-30T09:37:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,281,DE918,1,targeted,50.436683,-125.2645,1899-12-30T08:11:00Z,0,10,1,yes,1,28,10,2624,10,64,0,0,0,0,0,0,2716,SEMSP,,TVDS
U24607,P1661,PI,DE918N1,DE918,2022-07-07T00:00:00Z,D10,1899-12-30T09:16:00Z,6.9,96,17,1899-12-30T09:45:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,282,DE918,1,targeted,50.436683,-125.2645,1899-12-30T08:11:00Z,0,10,1,yes,1,28,10,2624,10,64,0,0,0,0,0,0,2716,SEMSP,,TVDS
U24608,P1661,PI,DE918N1,DE918,2022-07-07T00:00:00Z,D10,1899-12-30T09:17:00Z,8.4,101,19,1899-12-30T09:49:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,283,DE918,1,targeted,50.436683,-125.2645,1899-12-30T08:11:00Z,0,10,1,yes,1,28,10,2624,10,64,0,0,0,0,0,0,2716,SEMSP,,TVDS
U24609,P1661,PI,DE918N1,DE918,2022-07-07T00:00:00Z,D10,1899-12-30T09:19:00Z,9,102,18,1899-12-30T09:52:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,284,DE918,1,targeted,50.436683,-125.2645,1899-12-30T08:11:00Z,0,10,1,yes,1,28,10,2624,10,64,0,0,0,0,0,0,2716,SEMSP,,TVDS
U24610,P1661,PI,DE918N1,DE918,2022-07-07T00:00:00Z,D10,1899-12-30T09:20:00Z,7.3,97,16,1899-12-30T09:55:00Z,modified_salmoncaost_allstages,,JSP,N,,TVDS,285,DE918,1,targeted,50.436683,-125.2645,1899-12-30T08:11:00Z,0,10,1,yes,1,28,10,2624,10,64,0,0,0,0,0,0,2716,SEMSP,,TVDS
