ufn,species,seine_id,field_liced,cal_cope,lep_cope,chal_a,chal_b,cm,cpaf,caf,cgf,lpam,lpaf,lam,laf,lgf,unid_cope,unid_chal,chal_scar,mot_scar,pred_scar,hemorrhaging,eroded_gill_plate,grazed_gill_plate,mate_guarding,pinched_belly,comments,analysis_planned
U16566,SO,JE415N2,All stages,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eye; non-louse parasite on pec fin,SEMSP
U16567,SO,JE415N2,All stages,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SEMSP
U16568,SO,JE415N2,All stages,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SEMSP
U16811,PI,JE415N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16812,PI,JE415N2,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16813,PI,JE415N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16814,PI,JE415N2,Motiles only,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16815,PI,JE415N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,Anal fin,SEMSP
U16816,PI,JE415N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,Pelvic fin,SEMSP
U16817,PI,JE415N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,Lower jaw,SEMSP
U16818,PI,JE415N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16819,PI,JE415N2,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16820,PI,JE415N2,Motiles only,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16831,CU,JE415N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16832,CU,JE415N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16833,CU,JE415N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16834,CU,JE415N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16835,CU,JE415N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16836,CU,JE415N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16837,CU,JE415N2,Motiles only,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16838,CU,JE415N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16839,CU,JE415N2,Motiles only,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16840,CU,JE415N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17471,PI,DE525N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17472,PI,DE525N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17473,PI,DE525N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17474,PI,DE525N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17475,PI,DE525N1,Motiles only,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17476,PI,DE525N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17477,PI,DE525N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17478,PI,DE525N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17479,PI,DE525N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17480,PI,DE525N1,Motiles only,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17321,CU,DE525N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17322,CU,DE525N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17323,CU,DE525N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17324,CU,DE525N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17325,CU,DE525N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17326,CU,DE525N1,Motiles only,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17327,CU,DE525N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17328,CU,DE525N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17329,CU,DE525N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17330,CU,DE525N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17291,SO,DE526N1,All stages,0,0,3,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17301,PI,DE526N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17302,PI,DE526N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17303,PI,DE526N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17304,PI,DE526N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17305,PI,DE526N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17306,PI,DE526N1,Motiles only,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,0,0,NA,SEMSP
U17307,PI,DE526N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17308,PI,DE526N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17309,PI,DE526N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17310,PI,DE526N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17311,CU,DE526N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,completely scaled,SEMSP
U17312,CU,DE526N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17313,CU,DE526N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17314,CU,DE526N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17315,CU,DE526N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17316,CU,DE526N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17317,CU,DE526N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17318,CU,DE526N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17319,CU,DE526N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17320,CU,DE526N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17061,CK,DE526N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16701,SO,JE419N1,All stages,2,0,4,1,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,PVF,SEMSP
U16702,SO,JE419N1,All stages,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16703,SO,JE419N1,All stages,0,0,3,2,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16704,SO,JE419N1,All stages,4,0,10,5,2,0,0,0,0,0,0,0,0,NA,NA,0,0,0,2,0,0,0,0,Lesion FL,SEMSP
U16705,SO,JE419N1,All stages,0,0,3,3,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,PVF,SEMSP
U16706,SO,JE419N1,All stages,2,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16707,SO,JE419N1,All stages,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,PVF,SEMSP
U16708,SO,JE419N1,All stages,0,0,2,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16709,SO,JE419N1,All stages,0,0,2,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16710,SO,JE419N1,All stages,2,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16571,PI,JE419N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16572,PI,JE419N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16573,PI,JE419N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16574,PI,JE419N1,Motiles only,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16575,PI,JE419N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,ANF,SEMSP
U16576,PI,JE419N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,ANF,SEMSP
U16577,PI,JE419N1,Motiles only,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16578,PI,JE419N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,2,0,0,0,0,"ANF, LJ",SEMSP
U16579,PI,JE419N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16580,PI,JE419N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16641,CU,JE419N1,Motiles only,NA,NA,NA,NA,0,0,2,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16642,CU,JE419N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16643,CU,JE419N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16644,CU,JE419N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,3,0,0,0,0,"ANF, VENT, OPERC",SEMSP
U16645,CU,JE419N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16646,CU,JE419N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,ANF,SEMSP
U16647,CU,JE419N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16648,CU,JE419N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16649,CU,JE419N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,1,0,0,0,0,ANF,SEMSP
U16650,CU,JE419N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16621,SO,JE419N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16622,SO,JE419N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16623,SO,JE419N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16624,SO,JE419N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16625,SO,JE419N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16626,SO,JE419N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U17151,PI,DE527N3,Motiles only,NA,NA,NA,NA,0,0,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17152,PI,DE527N3,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17153,PI,DE527N3,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,Fish hit the deck,SEMSP
U17154,PI,DE527N3,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17155,PI,DE527N3,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17156,PI,DE527N3,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17157,PI,DE527N3,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17158,PI,DE527N3,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17159,PI,DE527N3,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,0,PS:bird,SEMSP
U17160,PI,DE527N3,Motiles only,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17141,CU,DE527N3,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,Significant scale loss/abrasion on both sides. In dewar 10:12,SEMSP
U17142,CU,DE527N3,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,In dewar 10:24,SEMSP
U17143,CU,DE527N3,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,In dewar 10:24,SEMSP
U17144,CU,DE527N3,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,In dewar 10:24,SEMSP
U17145,CU,DE527N3,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17146,CU,DE527N3,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17147,CU,DE527N3,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17148,CU,DE527N3,Motiles only,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17149,CU,DE527N3,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17150,CU,DE527N3,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16411,PI,DE530N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16412,PI,DE530N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16413,PI,DE530N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16414,PI,DE530N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16415,PI,DE530N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,0,fish,SEMSP
U16416,PI,DE530N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16417,PI,DE530N2,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16418,PI,DE530N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16419,PI,DE530N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16420,PI,DE530N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17051,CU,DE530N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17052,CU,DE530N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17053,CU,DE530N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17054,CU,DE530N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17055,CU,DE530N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17056,CU,DE530N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17057,CU,DE530N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17058,CU,DE530N2,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17059,CU,DE530N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U17060,CU,DE530N2,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16381,CK,DE530N2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP
U16751,SO,JE420N1,All stages,2,0,5,0,0,0,2,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16752,SO,JE420N1,All stages,3,0,3,3,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,1 ChalB floating on scale in bag,SEMSP
U16753,SO,JE420N1,All stages,0,0,6,6,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16754,SO,JE420N1,All stages,1,0,4,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16755,SO,JE420N1,All stages,5,0,6,6,0,0,0,0,0,0,0,0,0,NA,NA,3,0,0,1,0,0,0,0,LJ,SEMSP
U16756,SO,JE420N1,All stages,2,0,3,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,0,Bird,SEMSP
U16757,SO,JE420N1,All stages,3,0,9,4,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16758,SO,JE420N1,All stages,0,0,2,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,NA,SEMSP
U16871,PI,JE420N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16872,PI,JE420N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16873,PI,JE420N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16874,PI,JE420N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16875,PI,JE420N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16876,PI,JE420N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,2,0,0,0,0,"PVF, ANF",SEMSP
U16877,PI,JE420N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,PVF,SEMSP
U16878,PI,JE420N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16879,PI,JE420N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16880,PI,JE420N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16821,CU,JE420N1,Motiles only,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16822,CU,JE420N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16823,CU,JE420N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,NA,SEMSP
U16824,CU,JE420N1,Motiles only,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16825,CU,JE420N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,ANF,SEMSP
U16826,CU,JE420N1,Motiles only,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16827,CU,JE420N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16828,CU,JE420N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,4,0,0,2,0,0,0,0,"ANF, CS",SEMSP
U16829,CU,JE420N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,SEMSP
U16830,CU,JE420N1,Motiles only,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,LJ,SEMSP
U17351,SO,DE532N3,All stages,0,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lesions both sides,SEMSP
